VARIABLE, PARCEL, DEPOT, VALUE,LON,LAT
X,3560,3,1263.52,-98.0501,29.1174
X,3570,52,1196.26,-97.9501,29.1174
X,3571,36,1030.1,-97.9401,29.1174
X,3572,31,1125.74,-97.9301,29.1174
X,3575,36,1139.14,-97.9001,29.1174
X,3611,36,1171.64,-98.0301,29.1074
X,3613,52,1205.16,-98.0101,29.1074
X,3615,36,1183.28,-97.9901,29.1074
X,3616,31,1304.34,-97.9801,29.1074
X,3617,31,1203.1,-97.9701,29.1074
X,3620,3,1165.18,-97.9401,29.1074
X,3621,36,1237.14,-97.9301,29.1074
X,3622,31,1233.4,-97.9101,29.1074
X,3623,52,1233.4,-97.9001,29.1074
X,3624,31,1131.38,-97.8901,29.1074
X,3625,36,1085.9,-98.3901,29.0974
X,3626,52,1067.38,-98.3801,29.0974
X,3627,52,1085.22,-98.3701,29.0974
X,3628,36,1142.52,-98.3501,29.0974
X,3629,31,1014.92,-98.3201,29.0974
X,3630,36,1142.52,-98.3101,29.0974
X,3686,36,1076.86,-98.1001,29.0874
X,3687,36,1157.18,-98.0901,29.0874
X,3689,52,1125.1,-98.0701,29.0874
X,3690,36,1105.08,-98.0601,29.0874
X,3691,31,1021.68,-98.0401,29.0874
X,3692,36,1087.5,-98.0301,29.0874
X,3693,52,1087.5,-98.0201,29.0874
X,3694,31,1108.82,-98.0101,29.0874
X,3695,52,1087.5,-98.0001,29.0874
X,3696,52,1105.08,-97.9901,29.0874
X,3697,52,1073.26,-97.9801,29.0874
X,3698,36,1147.24,-97.9701,29.0874
X,3699,3,1203.1,-97.9501,29.0874
X,3751,31,1134.34,-98.2701,29.0674
X,3753,3,1141.96,-98.2401,29.0674
X,3754,36,1079.6,-98.2201,29.0674
X,3755,31,1085.22,-98.2101,29.0674
X,3756,31,1085.22,-98.2001,29.0674
X,3759,52,1024.4,-98.1701,29.0674
X,3760,3,1060,-98.1601,29.0674
X,3761,36,1071.12,-98.1401,29.0674
X,3762,31,734.18,-98.1301,29.0674
X,3763,3,1127.54,-98.1201,29.0674
X,3764,31,1052.48,-98.1101,29.0674
X,3765,3,1087.62,-98.0901,29.0674
X,3766,36,1098.22,-98.0801,29.0674
X,3767,36,1068.6,-98.0701,29.0674
X,3768,36,1088.54,-98.0601,29.0674
X,3779,36,1053.1,-98.3501,29.0574
X,3781,3,1125.06,-98.3201,29.0574
X,3782,36,1087.46,-98.3101,29.0574
X,3783,36,1245.2,-98.3001,29.0574
X,3785,3,1185.74,-98.2801,29.0574
X,3786,36,1188.42,-98.2701,29.0574
X,3787,31,1205.22,-98.2601,29.0574
X,3791,3,1205.22,-98.2201,29.0574
X,3792,3,1062.14,-98.2101,29.0574
X,3832,31,1153.12,-98.1701,29.0474
X,3833,52,1024.4,-98.1501,29.0474
X,3834,31,1196.32,-98.1401,29.0474
X,3835,3,1024.4,-98.1301,29.0474
X,3837,36,1085.1,-98.1001,29.0474
X,3838,3,1007.62,-98.0901,29.0474
X,3839,31,1099.42,-98.0801,29.0474
X,3840,3,1072.52,-98.0701,29.0474
X,3854,52,1108.76,-98.2501,29.0374
X,3855,36,1157.16,-98.2401,29.0374
X,3856,31,1108.76,-98.2301,29.0374
X,3860,52,1094.66,-98.1801,29.0374
X,3861,52,1125.02,-98.1701,29.0374
X,3863,36,1041.66,-98.1401,29.0374
X,3864,36,1300.86,-98.1301,29.0374
X,3896,36,1224.48,-98.1101,29.0274
X,3900,3,1177.1,-98.0501,29.0274
X,3901,52,1120.02,-98.0301,29.0274
X,3902,36,1087.9,-98.0201,29.0274
X,3903,36,1107.34,-98.0101,29.0274
X,3904,31,1120.02,-98.0001,29.0274
X,3905,36,1085.06,-98.3101,29.0174
X,3906,36,1085.06,-98.3001,29.0174
X,3907,36,990.14,-98.2901,29.0174
X,3908,3,1098.74,-98.2801,29.0174
X,3909,36,1088.44,-98.2701,29.0174
X,3910,3,1091.18,-98.2601,29.0174
X,3971,31,1099.36,-98.1701,28.9974
X,3972,52,1052.6,-98.1601,28.9974
X,3973,36,1085.08,-98.1501,28.9974
X,3974,52,1066.92,-98.1401,28.9974
X,3975,31,1052.6,-98.1301,28.9974
X,3976,31,1052.6,-98.1201,28.9974
X,3977,31,1111.94,-98.1101,28.9974
X,3978,36,1040.46,-98.0901,28.9974
X,3979,3,1066.92,-98.0801,28.9974
X,3980,3,1068.34,-98.0701,28.9974
X,4039,52,1082.78,-98.1501,28.9674
X,4040,36,1080.5,-98.1401,28.9674
X,4041,31,1129,-98.1301,28.9674
X,4042,52,1129,-98.1201,28.9674
X,4043,31,1086.92,-98.1101,28.9674
X,4044,52,1113.34,-98.1001,28.9674
X,4045,36,1193.42,-98.0901,28.9674
X,4046,31,1031.8,-98.0801,28.9674
X,4047,52,1083.82,-98.2601,28.9574
X,4048,36,1064.28,-98.2501,28.9574
X,4049,52,1048.48,-98.2401,28.9574
X,4062,3,1235.6,-98.0901,28.9574
X,4063,36,1080.46,-98.2501,28.9474
X,4065,52,1149.22,-98.2301,28.9474
X,4066,36,1015.44,-98.2201,28.9474
X,4067,36,1067.26,-98.2101,28.9474
X,4068,36,1083.8,-98.2001,28.9474
X,4069,31,1064.26,-98.1901,28.9474
X,4073,3,1006.84,-98.1501,28.9474
X,4074,3,1065.74,-98.1401,28.9474
X,4118,31,1061.52,-98.1701,28.8974
X,4119,31,1061.46,-98.1901,28.8874
Z,2628,0,1185.82,-98.2201,29.3374
Z,2648,0,1382.64,-98.1901,29.3274
Z,2666,0,1185.82,-98.2301,29.3174
Z,2667,0,1347,-98.2201,29.3174
Z,2668,0,1382.62,-98.2101,29.3174
Z,2669,0,1382.62,-98.2001,29.3174
Z,2670,0,1382.62,-98.1801,29.3174
Z,2693,0,1347,-98.2401,29.3074
Z,2694,0,1347,-98.2301,29.3074
Z,2695,0,1382.62,-98.2201,29.3074
Z,2696,0,1382.62,-98.1901,29.3074
Z,2723,0,1185.8,-98.2501,29.2974
Z,2724,0,1346.98,-98.2401,29.2974
Z,2725,0,1382.6,-98.2301,29.2974
Z,2726,0,1382.6,-98.2101,29.2974
Z,2727,0,1382.6,-98.2001,29.2974
Z,2728,0,1382.6,-98.1901,29.2974
Z,2753,0,1244.14,-98.2601,29.2874
Z,2754,0,1382.62,-98.1801,29.2874
Z,2786,0,1244.14,-98.2701,29.2774
Z,2788,0,1382.6,-98.1901,29.2774
Z,2789,0,1382.6,-98.1801,29.2774
Z,2790,0,1382.6,-98.1701,29.2774
Z,2822,0,1346.98,-98.2701,29.2674
Z,2823,0,1346.98,-98.2601,29.2674
Z,2824,0,1346.98,-98.2501,29.2674
Z,2825,0,1346.98,-98.2401,29.2674
Z,2826,0,1382.62,-98.2201,29.2674
Z,2827,0,1382.62,-98.1901,29.2674
Z,2828,0,1382.62,-98.1801,29.2674
Z,2829,0,1382.62,-98.1701,29.2674
Z,2830,0,1382.62,-98.1601,29.2674
Z,2864,0,1244.14,-98.2801,29.2574
Z,2865,0,1244.14,-98.2701,29.2574
Z,2866,0,1346.98,-98.2601,29.2574
Z,2867,0,1346.98,-98.2301,29.2574
Z,2868,0,1382.62,-98.2201,29.2574
Z,2869,0,1382.62,-98.1901,29.2574
Z,2870,0,1382.62,-98.1801,29.2574
Z,2904,0,1173.12,-98.2901,29.2474
Z,2905,0,1173.12,-98.2801,29.2474
Z,2906,0,1346.96,-98.2401,29.2474
Z,2907,0,1382.62,-98.2001,29.2474
Z,2944,0,1188.62,-98.3001,29.2374
Z,2945,0,1284.46,-98.2901,29.2374
Z,2946,0,1251.38,-98.2801,29.2374
Z,2947,0,1219.16,-98.2701,29.2374
Z,2948,0,1219.16,-98.2501,29.2374
Z,2949,0,1329.22,-98.2401,29.2374
Z,2950,0,1329.22,-98.2301,29.2374
Z,2951,0,1366.22,-98.2101,29.2374
Z,2952,0,1366.22,-98.2001,29.2374
Z,2953,0,1366.22,-98.1901,29.2374
Z,2954,0,1366.22,-98.1701,29.2374
Z,2955,0,1366.22,-98.1601,29.2374
Z,2995,0,1215,-98.2901,29.2274
Z,2996,0,1213.04,-98.2801,29.2274
Z,2997,0,1219.16,-98.2701,29.2274
Z,2998,0,1212.76,-98.2601,29.2274
Z,2999,0,1329.2,-98.2401,29.2274
Z,3000,0,1366.22,-98.2201,29.2274
Z,3001,0,1366.22,-98.2101,29.2274
Z,3002,0,1366.22,-98.1901,29.2274
Z,3038,0,1191.66,-98.3201,29.2174
Z,3039,0,1165.94,-98.3101,29.2174
Z,3040,0,1191.66,-98.2901,29.2174
Z,3041,0,1212.76,-98.2601,29.2174
Z,3042,0,1329.2,-98.2501,29.2174
Z,3043,0,1329.2,-98.2401,29.2174
Z,3044,0,1329.2,-98.2301,29.2174
Z,3045,0,1329.2,-98.2201,29.2174
Z,3046,0,1329.2,-98.2101,29.2174
Z,3047,0,1366.22,-98.1901,29.2174
Z,3048,0,1366.22,-98.1601,29.2174
Z,3087,0,1245.94,-98.2901,29.2074
Z,3088,0,1134.72,-98.2401,29.2074
Z,3089,0,1134.72,-98.2301,29.2074
Z,3090,0,1215,-98.2201,29.2074
Z,3091,0,1329.12,-98.2101,29.2074
Z,3092,0,1329.12,-98.2001,29.2074
Z,3093,0,1329.12,-98.1601,29.2074
Z,3131,0,1179.9,-98.3301,29.1974
Z,3135,0,1296.26,-98.2801,29.1974
Z,3137,0,1342.24,-98.2401,29.1974
Z,3138,0,1191.64,-98.2201,29.1974
Z,3139,0,1191.64,-98.2101,29.1974
Z,3140,0,1329.12,-98.2001,29.1974
Z,3141,0,1329.12,-98.1801,29.1974
Z,3142,0,1329.12,-98.1701,29.1974
Z,3178,0,1179.9,-98.3401,29.1874
Z,3180,0,1238.2,-98.3101,29.1874
Z,3181,0,1185.24,-98.3001,29.1874
Z,3182,0,1185.24,-98.2901,29.1874
Z,3183,0,1185.24,-98.2801,29.1874
Z,3184,0,1102.56,-98.2701,29.1874
Z,3185,0,1211.96,-98.2501,29.1874
Z,3186,0,1211.96,-98.2301,29.1874
Z,3187,0,1342.26,-98.2101,29.1874
Z,3188,0,1342.26,-98.2001,29.1874
Z,3189,0,1329.1,-98.1901,29.1874
Z,3228,0,1238.18,-98.3501,29.1774
Z,3229,0,1182.54,-98.3401,29.1774
Z,3232,0,1146.46,-98.3101,29.1774
Z,3233,0,1131.02,-98.3001,29.1774
Z,3234,0,1145.56,-98.2901,29.1774
Z,3236,0,1115.92,-98.2701,29.1774
Z,3237,0,1125.38,-98.2601,29.1774
Z,3238,0,1115.92,-98.2501,29.1774
Z,3240,0,1269.24,-98.2301,29.1774
Z,3241,0,1191.62,-98.2201,29.1774
Z,3242,0,1165.92,-98.2001,29.1774
Z,3243,0,1329.1,-98.1901,29.1774
Z,3244,0,1329.1,-98.1801,29.1774
Z,3291,0,1185.22,-98.2501,29.1674
Z,3292,0,1185.22,-98.2401,29.1674
Z,3293,0,1185.22,-98.2301,29.1674
Z,3295,0,1342.2,-98.2001,29.1674
Z,3296,0,1191.62,-98.1901,29.1674
Z,3297,0,1165.92,-98.1801,29.1674
