VARIABLE, PARCEL, DEPOT, VALUE,LON,LAT
X,3616,31,1282.96,-97.9801,29.1074
X,3617,31,1248.54,-97.9701,29.1074
X,3618,31,1197.62,-97.9601,29.1074
X,3619,52,1248.54,-97.9501,29.1074
X,3620,52,1212.7,-97.9401,29.1074
X,3621,36,1295.74,-97.9301,29.1074
X,3622,52,1260,-97.9101,29.1074
X,3623,36,1260,-97.9001,29.1074
X,3624,52,1141.82,-97.8901,29.1074
X,3625,31,1082.64,-98.3901,29.0974
X,3626,31,1065.98,-98.3801,29.0974
X,3627,31,1083.5,-98.3701,29.0974
X,3628,36,1149.94,-98.3501,29.0974
X,3629,36,1038.68,-98.3201,29.0974
X,3685,36,1064.44,-98.1001,29.0874
X,3686,36,1149.16,-98.0901,29.0874
X,3687,31,1124.32,-98.0801,29.0874
X,3689,52,1124.32,-98.0601,29.0874
X,3690,36,1058.86,-98.0401,29.0874
X,3691,36,1105,-98.0301,29.0874
X,3692,52,1105,-98.0201,29.0874
X,3693,36,1103.36,-98.0101,29.0874
X,3694,52,1105,-98.0001,29.0874
X,3695,31,1124.32,-97.9901,29.0874
X,3696,52,1075.48,-97.9801,29.0874
X,3697,52,1197.56,-97.9701,29.0874
X,3698,31,1248.52,-97.9501,29.0874
X,3748,31,1275.38,-98.2901,29.0674
X,3750,36,1199.5,-98.2701,29.0674
X,3753,52,1086.62,-98.2201,29.0674
X,3754,36,1083.48,-98.2101,29.0674
X,3755,31,1083.48,-98.2001,29.0674
X,3756,31,1140.8,-98.1901,29.0674
X,3759,52,1069.14,-98.1601,29.0674
X,3760,36,1083.34,-98.1401,29.0674
X,3761,31,704.72,-98.1301,29.0674
X,3762,52,1125.36,-98.1201,29.0674
X,3763,31,1047.2,-98.1101,29.0674
X,3764,36,1069.4,-98.0901,29.0674
X,3765,52,1066.98,-98.0801,29.0674
X,3776,31,1100.34,-97.9501,29.0674
X,3777,52,1088.08,-97.9401,29.0674
X,3778,36,1085.48,-98.3501,29.0574
X,3780,52,1124.74,-98.3201,29.0574
X,3781,52,1104.96,-98.3101,29.0574
X,3782,36,1275.58,-98.3001,29.0574
X,3784,52,1259.6,-98.2801,29.0574
X,3785,36,1237.42,-98.2701,29.0574
X,3786,36,1271.7,-98.2601,29.0574
X,3787,31,1271.7,-98.2501,29.0574
X,3831,36,1209.14,-98.1701,29.0474
X,3832,52,1016.5,-98.1501,29.0474
X,3833,36,1194.3,-98.1401,29.0474
X,3837,31,1030.98,-98.0901,29.0474
X,3838,36,1105.4,-98.0801,29.0474
X,3839,31,1084.26,-98.0701,29.0474
X,3855,31,1103.22,-98.2301,29.0374
X,3860,52,1124.68,-98.1701,29.0374
X,3863,36,1340.04,-98.1301,29.0374
X,3897,36,1291.3,-98.0901,29.0274
X,3901,31,1105.64,-98.0201,29.0274
X,3902,52,1125.86,-98.0101,29.0274
X,3903,31,1136.86,-98.0001,29.0274
X,3904,36,1083.44,-98.3101,29.0174
X,3905,36,1083.44,-98.3001,29.0174
X,3906,36,1002.66,-98.2901,29.0174
X,3907,31,1106.18,-98.2801,29.0174
X,3908,36,1062.72,-98.2701,29.0174
X,3970,36,1105.34,-98.1701,28.9974
X,3971,52,1047.12,-98.1601,28.9974
X,3972,36,1083.4,-98.1501,28.9974
X,3973,52,1043.28,-98.1401,28.9974
X,3974,31,1047.12,-98.1301,28.9974
X,3975,31,1047.12,-98.1201,28.9974
X,3976,31,1079.38,-98.1101,28.9974
X,3977,36,1011.22,-98.0901,28.9974
X,3978,36,1043.28,-98.0801,28.9974
X,4038,52,1151.16,-98.1501,28.9674
X,4039,36,1155.56,-98.1401,28.9674
X,4040,31,1200.42,-98.1301,28.9674
X,4041,52,1200.42,-98.1201,28.9674
X,4042,31,1188.36,-98.1101,28.9674
X,4043,52,1232.1,-98.1001,28.9674
X,4044,36,1301.42,-98.0901,28.9674
X,4045,31,1136.02,-98.0801,28.9674
X,4046,52,1177.14,-98.2601,28.9574
X,4047,36,1161.74,-98.2501,28.9574
X,4048,36,1129.54,-98.2401,28.9574
X,4061,52,1292.06,-98.0901,28.9574
X,4062,36,1155.54,-98.2501,28.9474
X,4064,52,1214.52,-98.2301,28.9474
X,4065,36,1105.54,-98.2201,28.9474
X,4066,36,1156.82,-98.2101,28.9474
X,4067,36,1177.14,-98.2001,28.9474
X,4068,31,1161.72,-98.1901,28.9474
X,4117,31,1144.88,-98.1701,28.8974
X,4118,31,1144.88,-98.1901,28.8874
Z,2628,0,1240.94,-98.2201,29.3374
Z,2647,0,1269.26,-98.2001,29.3274
Z,2648,0,1425.72,-98.1901,29.3274
Z,2649,0,1252.82,-98.1801,29.3274
Z,2666,0,1240.94,-98.2301,29.3174
Z,2667,0,1406.68,-98.2201,29.3174
Z,2668,0,1425.68,-98.2101,29.3174
Z,2669,0,1425.68,-98.2001,29.3174
Z,2670,0,1425.68,-98.1801,29.3174
Z,2693,0,1406.68,-98.2401,29.3074
Z,2694,0,1406.68,-98.2301,29.3074
Z,2695,0,1425.68,-98.2201,29.3074
Z,2696,0,1425.68,-98.1901,29.3074
Z,2723,0,1240.92,-98.2501,29.2974
Z,2724,0,1406.68,-98.2401,29.2974
Z,2725,0,1425.68,-98.2301,29.2974
Z,2726,0,1425.68,-98.2101,29.2974
Z,2727,0,1425.68,-98.2001,29.2974
Z,2728,0,1425.68,-98.1901,29.2974
Z,2753,0,1324.08,-98.2601,29.2874
Z,2754,0,1425.64,-98.1801,29.2874
Z,2786,0,1324.08,-98.2701,29.2774
Z,2788,0,1425.64,-98.1901,29.2774
Z,2789,0,1425.64,-98.1801,29.2774
Z,2790,0,1425.64,-98.1701,29.2774
Z,2822,0,1406.68,-98.2701,29.2674
Z,2823,0,1406.68,-98.2601,29.2674
Z,2824,0,1406.68,-98.2501,29.2674
Z,2825,0,1406.68,-98.2401,29.2674
Z,2826,0,1425.64,-98.2201,29.2674
Z,2827,0,1425.64,-98.1901,29.2674
Z,2828,0,1425.64,-98.1801,29.2674
Z,2829,0,1425.64,-98.1701,29.2674
Z,2830,0,1425.64,-98.1601,29.2674
Z,2864,0,1324.08,-98.2801,29.2574
Z,2865,0,1324.08,-98.2701,29.2574
Z,2866,0,1406.68,-98.2601,29.2574
Z,2867,0,1406.68,-98.2301,29.2574
Z,2868,0,1425.62,-98.2201,29.2574
Z,2869,0,1425.62,-98.1901,29.2574
Z,2870,0,1425.62,-98.1801,29.2574
Z,2904,0,1247.1,-98.2901,29.2474
Z,2905,0,1247.1,-98.2801,29.2474
Z,2906,0,1406.68,-98.2401,29.2474
Z,2907,0,1425.62,-98.2001,29.2474
Z,2908,0,1425.62,-98.1801,29.2474
Z,2944,0,1239.14,-98.3001,29.2374
Z,2945,0,1365.86,-98.2901,29.2374
Z,2946,0,1332.34,-98.2801,29.2374
Z,2947,0,1308.64,-98.2701,29.2374
Z,2948,0,1308.64,-98.2501,29.2374
Z,2949,0,1396.44,-98.2401,29.2374
Z,2950,0,1396.44,-98.2301,29.2374
Z,2951,0,1420.1,-98.2101,29.2374
Z,2952,0,1420.1,-98.2001,29.2374
Z,2953,0,1420.1,-98.1901,29.2374
Z,2954,0,1420.1,-98.1701,29.2374
Z,2955,0,1420.1,-98.1601,29.2374
Z,2993,0,1241.9,-98.3101,29.2274
Z,2995,0,1296.18,-98.2901,29.2274
Z,2997,0,1308.64,-98.2701,29.2274
Z,2998,0,1278.82,-98.2601,29.2274
Z,2999,0,1396.44,-98.2401,29.2274
Z,3000,0,1420.08,-98.2201,29.2274
Z,3001,0,1420.08,-98.2101,29.2274
Z,3002,0,1420.08,-98.1901,29.2274
Z,3038,0,1269,-98.3201,29.2174
Z,3039,0,1232.18,-98.3101,29.2174
Z,3040,0,1269,-98.2901,29.2174
Z,3041,0,1278.82,-98.2601,29.2174
Z,3042,0,1396.42,-98.2501,29.2174
Z,3043,0,1396.42,-98.2401,29.2174
Z,3044,0,1396.42,-98.2301,29.2174
Z,3045,0,1396.42,-98.2201,29.2174
Z,3046,0,1396.42,-98.2101,29.2174
Z,3047,0,1420.06,-98.1901,29.2174
Z,3048,0,1420.06,-98.1601,29.2174
Z,3087,0,1230.8,-98.2901,29.2074
Z,3088,0,1155.46,-98.2401,29.2074
Z,3089,0,1155.46,-98.2301,29.2074
Z,3090,0,1296.2,-98.2201,29.2074
Z,3091,0,1396.44,-98.2101,29.2074
Z,3092,0,1396.44,-98.2001,29.2074
Z,3093,0,1396.44,-98.1601,29.2074
Z,3131,0,1164.36,-98.3301,29.1974
Z,3133,0,1242.14,-98.3101,29.1974
Z,3135,0,1369.9,-98.2801,29.1974
Z,3138,0,1269,-98.2201,29.1974
Z,3139,0,1269,-98.2101,29.1974
Z,3140,0,1396.38,-98.2001,29.1974
Z,3141,0,1396.38,-98.1801,29.1974
Z,3142,0,1396.38,-98.1701,29.1974
Z,3178,0,1164.36,-98.3401,29.1874
Z,3180,0,1242.14,-98.3101,29.1874
Z,3181,0,1178.36,-98.3001,29.1874
Z,3182,0,1178.36,-98.2901,29.1874
Z,3183,0,1178.36,-98.2801,29.1874
Z,3184,0,1103.82,-98.2701,29.1874
Z,3185,0,1273.12,-98.2501,29.1874
Z,3186,0,1273.12,-98.2301,29.1874
Z,3188,0,1390.26,-98.2001,29.1874
Z,3228,0,1242.12,-98.3501,29.1774
Z,3229,0,1184.4,-98.3401,29.1774
Z,3233,0,1132.66,-98.3001,29.1774
Z,3234,0,1121.46,-98.2901,29.1774
Z,3236,0,1119.44,-98.2701,29.1774
Z,3237,0,1138.26,-98.2601,29.1774
Z,3238,0,1119.44,-98.2501,29.1774
Z,3239,0,1232.22,-98.2401,29.1774
Z,3240,0,1301.64,-98.2301,29.1774
Z,3241,0,1268.96,-98.2201,29.1774
Z,3242,0,1232.22,-98.2001,29.1774
Z,3243,0,1396.4,-98.1901,29.1774
Z,3244,0,1396.4,-98.1801,29.1774
Z,3292,0,1178.3,-98.2401,29.1674
Z,3293,0,1178.3,-98.2301,29.1674
Z,3295,0,1390.2,-98.2001,29.1674
Z,3296,0,1268.98,-98.1901,29.1674
Z,3297,0,1232.14,-98.1801,29.1674
